"","Title","First Author","Year","URL","_gddid"
"4736","The Cambro-Ordovician Ollo de Sapo magmatism in the Iberian Massif and its Variscan evolution: A review","García-Arias, Marcos","2018","https://www.sciencedirect.com/science/article/pii/S0012825217302611","5a3961e7cf58f1bb3673eb09"
"4737","Regio- und diastereoselektive Bisfunktionalisierung von C60-Fulleren und enantioselektive Synthese eines C60-Fullerenderivates mit chiralem Additionsmuster","Nierengarten, Jean-François","1996","http://doi.wiley.com/10.1002/ange.19961081813","5a663bf5cf58f1a31eecaf7a"
"4738","Copper bioavailability in a coastal environment of Northern Chile: Comparison of bioassay and analytical speciation approaches","Stauber, J.L.","2005","http://www.sciencedirect.com/science/article/pii/S0025326X05002109","569797bfcf58f17e4ac80898"
"4739","The origin of the world class tin-polymetallic deposits in the Gejiu district, SW China: Constraints from metal zoning characteristics and 40Ar–39Ar geochronology","Cheng, Yanbo","2013","http://www.sciencedirect.com/science/article/pii/S0169136812002417","55992825e1382390cc641148"
"4740","Comment on “Petrologic evidence for low-temperature, possibly flood-evaporitic origin of carbonates in the ALH84001 meteorite” by Paul H. Warren","Scott, Edward R. D.","1999","http://doi.wiley.com/10.1029/1998JE001005","56bdfffacf58f15c72c8bbf6"
"4741","Focused Pliocene–Quaternary exhumation of the Eastern Pamir domes, western China","Cao, Kai","2013","http://www.sciencedirect.com/science/article/pii/S0012821X12007091","54cf0907e138236bcc92aae3"
"4742","The basement of the South American platform: Half Laurentian (N-NW)+half Gondwanan (E-SE) domains","Brito Neves, Benjamim Bley de","2014","http://www.sciencedirect.com/science/article/pii/S030192681300288X","54b4326fe138239d86850a67"
"4743","Late Quaternary stratigraphy, sedimentology and geochemistry of an underfilled lake basin in the Puna plateau (northwest Argentina)","McGlue, Michael M.","2013","http://doi.wiley.com/10.1111/bre.12025","57bee15dcf58f13de128ca07"
"4744","“Canons” revisited and reviewed: Lester Kingʼs views of landscape evolution considered 50 years later","Twidale, C.R.","2003","http://dx.doi.org/10.1130/b25214.1","57993f4fcf58f17350e4ed03"
"4745","Comment and Reply on ""Integrated model for Meguma Group lode gold deposits, Nova Scotia, Canada""","Sangster, A. L.","1991","http://dx.doi.org/10.1130/0091-7613(1991)019<0764:caroim>2.3.co;2","578d7498cf58f120694afbdf"
"4746","The effect of H 2 O and CO 2 on the viscosity of sanidine liquid at high pressures","White, Bradford S.","1990","http://doi.wiley.com/10.1029/JB095iB10p15683","56e1c0b2cf58f1464084fe93"
"4747","Petrogenesis of the volcanic rocks of the Central North Island, New Zealand, as indicated by a study of Sr87Sr86 ratios, and Sr, Rb, K, U and Th abundances","Ewart, A","1968","http://www.sciencedirect.com/science/article/pii/0016703768900094","55b476a4e1382314227cf57a"
"4748","Noble gas isotopic compositions of mantle xenoliths from northwestern Pacific lithosphere","Yamamoto, Junji","2009","http://www.sciencedirect.com/science/article/pii/S000925410900388X","54bfeb6fe1382330560e07e4"
"4749","Review of evidence for Late Tertiary shorelines occurring on South Atlantic coasts  Nunn, P.D., 1984. Earth-Sci. Rev., 20(3):185–210","","1984","http://www.sciencedirect.com/science/article/pii/0198025484933673","55d0942ecf58f1b3b25e336b"
"4750","U–Pb geochronology and geochemistry of Bibi-Maryam pluton, eastern Iran: Implication for the late stage of the tectonic evolution of the Sistan Ocean","Delavari, Morteza","2014","http://www.sciencedirect.com/science/article/pii/S0024493714001479","54c804f5e13823b607fd3bac"
"4751","Excerpt from: World Records in Chemistry, H.-J. Quadbeck-Seeger (Ed.), Wiley-VCH, 1999","","2011","http://doi.wiley.com/10.1002/tcr.201390008","5ac373eccf58f198b8dc9345"
"4752","Dacite formation at Ilopango Caldera, El Salvador: U-series disequilibrium and implications for petrogenetic processes and magma storage time","Garrison, Jennifer M.","2012","http://doi.wiley.com/10.1029/2012GC004107","56747d6ecf58f12215607450"
"4753","Sedimentary facies and stratigraphic architecture in coarse-grained deltas: Anatomy of the Cenozoic Camaná Formation, southern Peru (16°25′S to 17°15′S)","Alván, Aldo","2014","http://www.sciencedirect.com/science/article/pii/S0895981114000509","54b67e62e138230a74d1553c"
"4754","Hydrothermal Alteration and Mineralization of Middle Jurassic Dexing Porphyry Cu-Mo Deposit, Southeast China","Li, Xiaofeng","2007","http://doi.wiley.com/10.1111/j.1751-3928.2007.00032.x","56a6a5e2cf58f1944252e208"
"4755","Mesozoic magmatic–hydrothermal iron oxide deposits (IOCG ‘clan’) in Mexico: A review","Camprubí, Antoni","2015","http://www.sciencedirect.com/science/article/pii/S0169136815302201","580d8171cf58f1325939741b"
"4756","Climate, dust, and fire across the Eocene-Oligocene transition, Patagonia","Selkin, P. A.","2015","http://dx.doi.org/10.1130/g36664.1","57c5d695cf58f13fc99571a3"
"4757","Comment and Reply on ‘Middle and late Proterozoic evolution of the northern Canadian Cordillera and Shield’","Young, G. M.","1979","http://dx.doi.org/10.1130/0091-7613(1979)7<329b:caroma>2.0.co;2","57844e1dcf58f1513711ad1f"
"4758","Welded Tuffs and Flows in the Rhyolite Plateau of Yellowstone Park, Wyoming","BOYD, FRANCIS R.","1961","http://dx.doi.org/10.1130/0016-7606(1961)72[387:wtafit]2.0.co;2","577a9f81cf58f10869a38cc8"
"4759","Mycological and some physiological studies of keratinophilic and other moulds associated with sheep wool","Abdel-Gawad, Khayria M.","1997","http://www.sciencedirect.com/science/article/pii/S0944501397800110","57b39645cf58f127bb28935a"
"4760","Dynamics of deformation and sedimentation in the northern Sierras Pampeanas: An integrated study of the Neogene Fiambala Basin, NW Argentina: Comment and Discussion","Davila, F. M.","2010","http://dx.doi.org/10.1130/b30133.1","579ec5cccf58f1be10a61e3f"
"4761","Chemie der Cyansäureester, VII. Umsetzung von Cyansäureestern mit Hydroxylamin und Hydroxylamin-Derivaten","Grigat, Ernst","1965","http://doi.wiley.com/10.1002/cber.19650980119","59983680cf58f14e1144d568"
"4762","Candidaemia in a paediatric centre and importance of central venous catheter removal","Karadag-Oncel, Eda","2015","http://doi.wiley.com/10.1111/myc.12288","5b9004a0cf58f112b698d485"
"4763","Occurrence of ice-rafted erratics and the petrology of the KR1 seamount trail from the Australian–Antarctic Ridge","Yi, Sang-Bong","","https://www.tandfonline.com/doi/full/10.1080/00206814.2018.1514669","5c37d1631faed655488c5194"
"4764","Selective targeting of plasma membrane and tonoplast traffic by inhibitory (dominant-negative) SNARE fragments","Tyrrell, Matthew","2007","http://doi.wiley.com/10.1111/j.1365-313X.2007.03206.x","57109afbcf58f155694882a7"
"4765","The Statherian itabirite-bearing sequence from the Morro Escuro Ridge, Santa Maria de Itabira, Minas Gerais, Brazil","Silveira Braga, Flávia Cristina","2015","http://www.sciencedirect.com/science/article/pii/S0895981114001692","54b67dc0e138230a74d15539"
"4766","Mineralogical evolution of indium in high grade tin-polymetallic hydrothermal veins — A comparative study from Tosham, Haryana state, India and Goka, Naegi district, Japan","Murao, S.","2008","http://www.sciencedirect.com/science/article/pii/S0169136807000716","55987d8fe1382390cc640dd9"
"4767","550–490Ma pre-to post-collisional shoshonitic rocks in the Ribeira Belt (SE Brazil) and their tectonic significance","Martins, G.G.","2016","https://www.sciencedirect.com/science/article/pii/S0301926816301656","5b6eb3d3cf58f13c68e2d5f4"
"4768","Indosinian gold mineralization and magmatic-hydrothermal evolution of the Hadamengou gold deposit at the northern margin of the North China Craton: Constraints from K-feldspar laser 40Ar/39Ar dating","Wang, Ende","2018","https://www.sciencedirect.com/science/article/pii/S0375674217308877","5c2b48791faed655488b1565"
"4769","Permeability evolution in quartz fault gouges under hydrothermal conditions","Giger, Silvio B.","2007","http://doi.wiley.com/10.1029/2006JB004828","5693c6dacf58f1377d598129"
"4770","Miocene gastropods and biostratigraphy of the Kern River area, California","Addicott, Warren O.","1970","https://www.sciencebase.gov/catalog/item/4f4e4a28e4b07f02db610ceb","55b36f0be138231cbdd6d1c8"
"4771","Relative geomagnetic paleointensity of the Brunhes Chron and the Matuyama–Brunhes precursor as recorded in sediment core from Wilkes Land Basin (Antarctica)","Macrì, Patrizia","2010","http://www.sciencedirect.com/science/article/pii/S0031920109002416","554b848be13823930176e60e"
"4772","Intensified tectonic deformation and uplift of the Altyn Tagh range recorded by rock magnetism and growth strata studies of the western Qaidam Basin, NE Tibetan Plateau","Zhang, Tao","2015","","567d4714cf58f1b2eac1a635"
"4773","Microsomal Delta8,14-sterol Delta14-reductase in higher plants. Characterization and inhibition by analogues of a presumptive carbocationic intermediate of the reduction reaction","TATON, Maryse","1989","http://doi.wiley.com/10.1111/j.1432-1033.1989.tb15156.x","5bd693f3cf58f15c83450bc0"
"4774","The Pioneer Venus Program","Colin, Lawrence","1980","http://doi.wiley.com/10.1029/JA085iA13p07575","56a4cbabcf58f1944252bfa8"
"4775","Chronic low level arsenic exposure evokes inflammatory responses and DNA damage","Dutta, Kaustav","2015","http://www.sciencedirect.com/science/article/pii/S1438463915000826","5b828f54cf58f185eba29ab9"
"4776","2013 Annual Meeting of the North American Congress of Clinical Toxicology (NACCT)","","2013","http://www.tandfonline.com/doi/full/10.3109/15563650.2013.817658","58b906c7cf58f1449766a957"
"4777","Petrogenesis of an Early Cretaceous lamprophyre dike from Kyoto Prefecture, Japan: Implications for the generation of high-Nb basalt magmas in subduction zones","Imaoka, Teruyoshi","2017","https://www.sciencedirect.com/science/article/pii/S0024493717302700","5a2dd1c7cf58f12d485f7545"
"4778","Chlorine stable isotope variations across the Quaternary volcanic arc of Ecuador","Chiaradia, Massimo","2014","http://www.sciencedirect.com/science/article/pii/S0012821X14002222","54ce92a1e138236bcc92a909"
"4779","Geochronology of the Xiaodonggou Porphyry Mo Deposit in Northern Margin of North China Craton","Zeng, Qingdong","2010","http://doi.wiley.com/10.1111/j.1751-3928.2010.00125.x","56a6a5dbcf58f1944252e207"
"4780","A plume-triggered delamination origin for the Columbia River Basalt Group","Camp, Victor E.","2008","http://dx.doi.org/10.1130/ges00175.1","579cf35dcf58f1239946f628"
"4781","Generation and preservation of continental crust in the Grenville Orogeny","Spencer, Christopher J.","2015","http://www.sciencedirect.com/science/article/pii/S1674987114001583","5503d5d8e1382326932d829b"
"4782","Tectonic evolution of the Caribbean and northwestern South America: The case for accretion of two Late Cretaceous oceanic plateaus","Kerr, Andrew C.","2005","http://dx.doi.org/10.1130/g21109.1","579b0d09cf58f12a757ac0ee"
"4783","Nature and processes of the lithospheric mantle beneath the western Qinling: Evidence from deformed peridotitic xenoliths in Cenozoic kamafugite from Haoti, Gansu Province, China","Su, Ben-Xun","2009","http://www.sciencedirect.com/science/article/pii/S1367912008000989","54b4327fe138239d868536e1"
"4784","Recent developments in element concentration and isotope ratio analysis of individual fluid inclusions by laser ablation single and multiple collector ICP-MS","Pettke, Thomas","2012","http://www.sciencedirect.com/science/article/pii/S016913681100134X","55994154e1382390cc6411d2"
"4785","Poster Discussion Session PDS","","2016","http://doi.wiley.com/10.1111/all.12972","5c1765f91faed6554888d722"
"4786","Timing of exhumation, Wheeler Pass thrust sheet, southern Nevada and California: Late Jurassic to middle Cretaceous evolution of the southern Sevier fold-and-thrust belt","Wernicke","2017","http://dx.doi.org/10.1130/b31777.1","5a0fb774cf58f1bc00d06eda"
"4787","Transverse zones controlling the structural evolution of the Zipaquira Anticline (Eastern Cordillera, Colombia): Regional implications","García, Helbert","2016","http://www.sciencedirect.com/science/article/pii/S0895981116300414","575d1303cf58f19c0089857c"
"4788","Pampean Orogen: An Intraplate Component of Early Paleozoic Deformation?","Dickerson, Patricia Wood","2004","http://www.sciencedirect.com/science/article/pii/S1342937X05703105","54b43256e138239d8684c458"
"4789","A Customised GIS to Aid Gondwana Research","Winterton, Rose L.","2004","http://www.sciencedirect.com/science/article/pii/S1342937X05703269","54b43256e138239d8684c459"
"4790","Journal of Research of the U. S. Geological Survey, 1974, volume 2, issue 4","","1974","https://www.sciencebase.gov/catalog/item/505a4014e4b0c8380cd64a63","5581d897e13823b0bc4772ba"
"4791","Proceedings of workshop XLIV; geological, geophysical, and tectonic setting of the Cascade Range","Edited by Muffler, L. J. P.","1989","https://www.sciencebase.gov/catalog/item/4f4e4b06e4b07f02db69a1c5","55ad63e5e13823763a8304bf"
"4792","Program of the 86th Annual Meeting of the American Association of Physical Anthropologists","","2017","http://doi.wiley.com/10.1002/ajpa.23210","58e2cd09cf58f16cf7d4ca2a"
"4793","Issue Information","","2014","http://doi.wiley.com/10.1002/tect.20093","56e32ad3cf58f15fdf54f651"
"4794","Olivine ‘leucitites’, their xenolith and megacryst suites, Hoskings Peaks, north Queensland","Barron, B. J.","1996","http://www.tandfonline.com/doi/abs/10.1080/08120099608728251","58d0511bcf58f13f39efd439"
"4795","Sensitivity and adaptability of methanogens to perchlorates: Implications for life on Mars","Kral, Timothy A.","2016","http://www.sciencedirect.com/science/article/pii/S0032063315003633","575d9770cf58f1bd0cdc5511"
"4796","Microanalysis of primary fluid inclusions in halite: constraints for an evaporitic sedimentation modeling. Application to the Mulhouse Basin (France)","Canals, A.","1993","http://www.sciencedirect.com/science/article/pii/014663809390005V","55765c01e138234790a011e8"
"4797","Geochemistry and geochronology of the metamorphic sole underlying the Xigaze Ophiolite, Yarlung Zangbo Suture Zone, South Tibet","Guilmette, Carl","2009","http://www.sciencedirect.com/science/article/pii/S0024493709002266","54c751f4e13823b607fd38c0"
"4798","PLEISTOCENE ROLLING STONES OR LARGE BRYOZOAN NODULES IN A MIXED SILICICLASTIC-CARBONATE ENVIRONMENT (RHODES, GREECE)","MOISSETTE, P.","2010","http://dx.doi.org/10.2110/palo.2009.p09-024r","5710b049cf58f15ceb54e2fb"
"4799","Study of cosmic rays between New York and Chile","Berry, Edward B.","1942","http://doi.wiley.com/10.1029/TE047i003p00251","56df09c5cf58f1bcdcb85488"
"4800","Tidal and spatial variability of nitrous oxide (N2O) in Sado estuary (Portugal)","Gonçalves, Célia","2015","","563fa3aecf58f18954975264"
"4801","High spectral resolution reflectance of douglas fir grown under different fertilization treatments: Experiment design and treatment effects","Dungan, J.","1996","http://www.sciencedirect.com/science/article/pii/S0034425795002227","583635bbcf58f1b87a76985b"
